Approved symbol	Alias symbol	Previous symbol	NCBI gene ID
MICOS10P1	CG012	MINOS1P1	100462953
MICOS10P2		MINOS1P2	100289489
MICOS10P3		MINOS1P3	100462954
MICOS10P4		MINOS1P4	100462957
MICOS13	QIL1	C19orf70	125988
MICOS13	P117	C19orf70	125988
MICOS13	MIC13	C19orf70	125988
MICOS13	MIC12	C19orf70	125988
MICU1	CALC	CBARA1	10367
MICU1	EFHA3	CBARA1	10367
MICU1	FLJ12684	CBARA1	10367
MICU2		EFHA1	221154
MICU3	DKFZp313A0139	EFHA2	286097
MID1	OS		4281
MID1	FXY		4281
MID1	TRIM18		4281
MID1	RNF59		4281
MID1IP1	STRAIT11499		58526
MID1IP1	FLJ10386		58526
MID1IP1	MIG12		58526
MID1IP1	THRSPL		58526
MID1IP1	G12-like		58526
MID1IP1-AS1			100874211
MID2	FXY2		11043
MID2	TRIM1		11043
MID2	RNF60		11043
MID2	MRX101		11043
MIDEAS	LSR68	C14orf117	91748
MIDEAS	LSR68	C14orf43	91748
MIDEAS	LSR68	ELMSAN1	91748
MIDN			90007
MIEF1	FLJ20232	SMCR7L	54471
MIEF1	MiD51	SMCR7L	54471
MIEF1	L0R8F8	SMCR7L	54471
MIEF2	MGC23130	SMCR7	125170
MIEF2	MiD49	SMCR7	125170
MIEN1	MGC14832	C17orf37	84299
MIEN1	ORB3	C17orf37	84299
MIEN1	XTP4	C17orf37	84299
MIEN1	C35	C17orf37	84299
MIEN1	Rdx12	C17orf37	84299
MIER1	hMI-ER1		57708
MIER1	MI-ER1		57708
MIER1	KIAA1610		57708
MIER2		KIAA1193	54531
MIER3	FLJ35954		166968
MIER3	DKFZp686L09111		166968
MIER3	DKFZp781I1119		166968
MIF	GIF	GLIF	4282
MIF-AS1	LOC284889		284889
MIF-AS1	MIF-AS		284889
MIF4GD	AD023	MIFD	57409
MIF4GD	MGC45027	MIFD	57409
MIF4GD	SLIP1	MIFD	57409
MIF4GD-DT			100287042
MIGA1	FLJ35093	FAM73A	374986
MIGA2	FLJ14596	C9orf54	84895
MIGA2	FLJ14596	FAM73B	84895
MIGA2	FLJ00199	C9orf54	84895
MIGA2	FLJ00199	FAM73B	84895
MIIP	FLJ12438		60672
MIIP	IIp45		60672
MILR1	Allergin-1	C17orf60	284021
MILR1	MCA-32	C17orf60	284021
MIMT1	MIM1		100073347
MIMT1	NCRNA00067		100073347
MIMT1	LINC00067		100073347
MINAR1	UBTOR	KIAA1024	23251
MINAR2		KIAA1024L	100127206
MINCR	TCONS_00015189	LINC01604	100507316
MINDY1	FLJ11280	FAM63A	55793
MINDY1	MINDY-1	FAM63A	55793
MINDY2	KIAA1164	FAM63B	54629
MINDY3	FLJ13397	C10orf97	80013
MINDY3	FLJ13397	FAM188A	80013
MINDY3	CARP	C10orf97	80013
MINDY3	CARP	FAM188A	80013
MINDY3	my042	C10orf97	80013
MINDY3	my042	FAM188A	80013
MINDY3	DERP5	C10orf97	80013
MINDY3	DERP5	FAM188A	80013
MINDY4	FLJ22374	C7orf67	84182
MINDY4	FLJ22374	FAM188B	84182
MINDY4B		C3orf76	646951
MINDY4B		FAM188B2	646951
MINK1	B55		50488
MINK1	MINK		50488
MINK1	ZC3		50488
MINK1	MAP4K6		50488
MINK1	YSK2		50488
MINPP1	MIPP		9562
MIOS	FLJ20323		54468
MIOS	MIO		54468
MIOS	Sea4		54468
MIOS	Yulink		54468
MIOS-DT			101927391
MIOX		ALDRL6	55586
MIOXP1			100419614
MIP	MP26		4284
MIP	LIM1		4284
MIP	AQP0		4284
MIPEP	MIP		4285
MIPEPP1			100533682
MIPEPP2			100130099
MIPEPP3			650794
MIPOL1	CCDC193		145282
MIR1-1	hsa-mir-1-1	MIRN1-1	406904
MIR1-1HG	dJ353C17.1	C20orf166	128826
MIR1-1HG	MIR133A2HG	C20orf166	128826
MIR1-1HG-AS1	FLJ30313	C20orf200	253868
MIR1-1HG-AS1	FLJ30313	NCRNA00335	253868
MIR1-1HG-AS1	FLJ30313	C20orf166-AS1	253868
MIR1-2	hsa-mir-1-2	MIRN1-2	406905
MIR7-1	hsa-mir-7-1	MIRN7-1	407043
MIR7-2	hsa-mir-7-2	MIRN7-2	407044
MIR7-3	hsa-mir-7-3	MIRN7-3	407045
MIR7-3HG	PGSF1	C19orf30	284424
MIR7-3HG	PGSF1	NCRNA00306	284424
MIR7-3HG	PGSF1	LINC00306	284424
MIR7-3HG	PGSF1a	C19orf30	284424
MIR7-3HG	PGSF1a	NCRNA00306	284424
MIR7-3HG	PGSF1a	LINC00306	284424
MIR7-3HG	PGSF1b	C19orf30	284424
MIR7-3HG	PGSF1b	NCRNA00306	284424
MIR7-3HG	PGSF1b	LINC00306	284424
MIR7-3HG	Huh7	C19orf30	284424
MIR7-3HG	Huh7	NCRNA00306	284424
MIR7-3HG	Huh7	LINC00306	284424
MIR7-3HG	uc002mbe.2	C19orf30	284424
MIR7-3HG	uc002mbe.2	NCRNA00306	284424
MIR7-3HG	uc002mbe.2	LINC00306	284424
MIR9-1	hsa-mir-9-1	MIRN9-1	407046
MIR9-1HG	CROC4	C1orf61	10485
MIR9-2	hsa-mir-9-2	MIRN9-2	407047
MIR9-3	hsa-mir-9-3	MIRN9-3	407051
MIR9-3HG		LINC00925	254559
MIR10A	hsa-mir-10a	MIRN10A	406902
MIR10B	hsa-mir-10b	MIRN10B	406903
MIR15A	hsa-mir-15a	MIRN15A	406948
MIR15B	hsa-mir-15b	MIRN15B	406949
MIR16-1	hsa-mir-16-1	MIRN16-1	406950
MIR16-2	hsa-mir-16-2	MIRN16-2	406951
MIR17	hsa-mir-17	MIRN17	406952
MIR17HG	FLJ14178	C13orf25	407975
MIR17HG	FLJ14178	MIRHG1	407975
MIR17HG	MIRH1	C13orf25	407975
MIR17HG	MIRH1	MIRHG1	407975
MIR17HG	MIHG1	C13orf25	407975
MIR17HG	MIHG1	MIRHG1	407975
MIR17HG	NCRNA00048	C13orf25	407975
MIR17HG	NCRNA00048	MIRHG1	407975
MIR17HG	miR-17-92	C13orf25	407975
MIR17HG	miR-17-92	MIRHG1	407975
MIR17HG	LINC00048	C13orf25	407975
MIR17HG	LINC00048	MIRHG1	407975
MIR18A	hsa-mir-18	MIRN18	406953
MIR18A	hsa-mir-18	MIRN18A	406953
MIR18A	hsa-mir-18a	MIRN18	406953
MIR18A	hsa-mir-18a	MIRN18A	406953
MIR18B	hsa-mir-18b	MIRN18B	574033
MIR19A	hsa-mir-19a	MIRN19A	406979
MIR19B1	hsa-mir-19b-1	MIRN19B1	406980
MIR19B2	hsa-mir-19b-2	MIRN19B2	406981
MIR20A	hsa-mir-20	MIRN20	406982
MIR20A	hsa-mir-20	MIRN20A	406982
MIR20A	hsa-mir-20a	MIRN20	406982
MIR20A	hsa-mir-20a	MIRN20A	406982
MIR20B	hsa-mir-20b	MIRN20B	574032
MIR21	hsa-mir-21	MIRN21	406991
MIR21	MIR-21	MIRN21	406991
MIR22	hsa-mir-22	MIRN22	407004
MIR22HG	MGC14376	C17orf91	84981
MIR22HG	DKFZp686O06159	C17orf91	84981
MIR23A	hsa-mir-23a	MIRN23A	407010
MIR23AHG	LOC284454		284454
MIR23B	hsa-mir-23b	MIRN23B	407011
MIR23C	hsa-mir-23c		100500809
MIR24-1	hsa-mir-24-1	MIRN24-1	407012
MIR24-2	hsa-mir-24-2	MIRN24-2	407013
MIR25	hsa-mir-25	MIRN25	407014
MIR26A1	hsa-mir-26a-1	MIRN26A1	407015
MIR26A2	hsa-mir-26a-2	MIRN26A2	407016
MIR26B	hsa-mir-26b	MIRN26B	407017
MIR27A	hsa-mir-27a	MIRN27A	407018
MIR27B	hsa-mir-27b	MIRN27B	407019
MIR27B	MIR-27b	MIRN27B	407019
MIR28	hsa-mir-28	MIRN28	407020
MIR29A	hsa-mir-29	MIRN29	407021
MIR29A	hsa-mir-29	MIRN29A	407021
MIR29A	hsa-mir-29a	MIRN29	407021
MIR29A	hsa-mir-29a	MIRN29A	407021
MIR29B1	hsa-mir-29b-1	MIRN29B1	407024
MIR29B2	hsa-mir-29b-2	MIRN29B2	407025
MIR29B2CHG	FLJ35650	C1orf132	100128537
MIR29C	hsa-mir-29c	MIRN29C	407026
MIR30A	hsa-mir-30a	MIRN30A	407029
MIR30B	hsa-mir-30b	MIRN30B	407030
MIR30C1	hsa-mir-30c-1	MIRN30C1	407031
MIR30C2	hsa-mir-30c-2	MIRN30C2	407032
MIR30D	hsa-mir-30d	MIRN30D	407033
MIR30E	hsa-mir-30e	MIRN30E	407034
MIR31	hsa-mir-31	MIRN31	407035
MIR31HG	LOC554202		554202
MIR31HG	hsa-lnc-31		554202
MIR31HG	LncHIFCAR		554202
MIR32	hsa-mir-32	MIRN32	407036
MIR33A	hsa-mir-33	MIRN33	407039
MIR33A	hsa-mir-33	MIRN33A	407039
MIR33A	hsa-mir-33a	MIRN33	407039
MIR33A	hsa-mir-33a	MIRN33A	407039
MIR33B	hsa-mir-33b	MIRN33B	693120
MIR34A	hsa-mir-34a	MIRN34A	407040
MIR34AHG			106614088
MIR34B	hsa-mir-34b	MIRN34B	407041
MIR34C	hsa-mir-34c	MIRN34C	407042
MIR92A1	hsa-mir-92-1	MIRN92-1	407048
MIR92A1	hsa-mir-92-1	MIRN92A1	407048
MIR92A1	hsa-mir-92a-1	MIRN92-1	407048
MIR92A1	hsa-mir-92a-1	MIRN92A1	407048
MIR92A2	hsa-mir-92-2	MIRN92-2	407049
MIR92A2	hsa-mir-92-2	MIRN92A2	407049
MIR92A2	hsa-mir-92a-2	MIRN92-2	407049
MIR92A2	hsa-mir-92a-2	MIRN92A2	407049
MIR92B	hsa-mir-92b	MIRN92B	693235
MIR93	hsa-mir-93	MIRN93	407050
MIR95	hsa-mir-95	MIRN95	407052
MIR96	hsa-mir-96	MIRN96	407053
MIR96	hsa-mir-96	DFNA50	407053
MIR98	hsa-mir-98	MIRN98	407054
MIR98	MIRLET7L	MIRN98	407054
MIR99A	hsa-mir-99a	MIRN99A	407055
MIR99AHG	MONC	C21orf35	388815
MIR99AHG	MONC	FLJ38295	388815
MIR99AHG	MONC	C21orf34	388815
MIR99AHG	MONC	LINC00478	388815
MIR99B	hsa-mir-99b	MIRN99B	407056
MIR100	hsa-mir-100	MIRN100	406892
MIR100HG	AGD1		399959
MIR100HG	lncRNA-N2		399959
MIR100HG	linc-NeD125		399959
MIR101-1	hsa-mir-101-1	MIRN101-1	406893
MIR101-2	hsa-mir-101-2	MIRN101-2	406894
MIR103A1	hsa-mir-103-1	MIRN103-1	406895
MIR103A1	hsa-mir-103-1	MIR103-1	406895
MIR103A1	hsa-mir-103a-1	MIRN103-1	406895
MIR103A1	hsa-mir-103a-1	MIR103-1	406895
MIR103A2	hsa-mir-103-2	MIRN103-2	406896
MIR103A2	hsa-mir-103-2	MIR103-2	406896
MIR103A2	hsa-mir-103a-2	MIRN103-2	406896
MIR103A2	hsa-mir-103a-2	MIR103-2	406896
MIR103B1	hsa-mir-103-1-as	MIRN103-1AS	100302238
MIR103B1	hsa-mir-103-1-as	MIR103-1AS	100302238
MIR103B1	hsa-mir-103b-1	MIRN103-1AS	100302238
MIR103B1	hsa-mir-103b-1	MIR103-1AS	100302238
MIR103B2	hsa-mir-103-2-as	MIRN103-2AS	100302282
MIR103B2	hsa-mir-103-2-as	MIR103-2AS	100302282
MIR103B2	hsa-mir-103b-2	MIRN103-2AS	100302282
MIR103B2	hsa-mir-103b-2	MIR103-2AS	100302282
MIR105-1	hsa-mir-105-1	MIRN105-1	406897
MIR105-2	hsa-mir-105-2	MIRN105-2	406898
MIR106A	hsa-mir-106a	MIRN106A	406899
MIR106B	hsa-mir-106b	MIRN106B	406900
MIR107	hsa-mir-107	MIRN107	406901
MIR122	hsa-mir-122a	MIRN122A	406906
MIR122	hsa-mir-122a	MIRN122	406906
MIR122	hsa-mir-122	MIRN122A	406906
MIR122	hsa-mir-122	MIRN122	406906
MIR122	miR-122	MIRN122A	406906
MIR122	miR-122	MIRN122	406906
MIR122HG	lnc-pri-miR-122		112441433
MIR124-1	hsa-mir-124a-1	MIRN124A1	406907
MIR124-1	hsa-mir-124a-1	MIRN124-1	406907
MIR124-1	hsa-mir-124-1	MIRN124A1	406907
MIR124-1	hsa-mir-124-1	MIRN124-1	406907
MIR124-1HG	Rncr3	LINC00599	157627
MIR124-1HG	neuroLNC	LINC00599	157627
MIR124-2	hsa-mir-124a-2	MIRN124A2	406908
MIR124-2	hsa-mir-124a-2	MIRN124-2	406908
MIR124-2	hsa-mir-124-2	MIRN124A2	406908
MIR124-2	hsa-mir-124-2	MIRN124-2	406908
MIR124-2HG		LINC00966	100130155
MIR124-3	hsa-mir-124a-3	MIRN124A3	406909
MIR124-3	hsa-mir-124a-3	MIRN124-3	406909
MIR124-3	hsa-mir-124-3	MIRN124A3	406909
MIR124-3	hsa-mir-124-3	MIRN124-3	406909
MIR125A	hsa-mir-125a	MIRN125A	406910
MIR125B1	hsa-mir-125b-1	MIRN125B1	406911
MIR125B2	hsa-mir-125b-2	MIRN125B2	406912
MIR126	hsa-mir-126	MIRN126	406913
MIR127	hsa-mir-127	MIRN127	406914
MIR128-1	hsa-mir-128a	MIRN128A	406915
MIR128-1	hsa-mir-128a	MIRN128-1	406915
MIR128-1	hsa-mir-128-1	MIRN128A	406915
MIR128-1	hsa-mir-128-1	MIRN128-1	406915
MIR128-1	mir-128-1	MIRN128A	406915
MIR128-1	mir-128-1	MIRN128-1	406915
MIR128-2	hsa-mir-128b	MIRN128B	406916
MIR128-2	hsa-mir-128b	MIRN128-2	406916
MIR128-2	hsa-mir-128-2	MIRN128B	406916
MIR128-2	hsa-mir-128-2	MIRN128-2	406916
MIR129-1	hsa-mir-129-1	MIRN129-1	406917
MIR129-2	hsa-mir-129-2	MIRN129-2	406918
MIR130A	hsa-mir-130a	MIRN130A	406919
MIR130B	hsa-mir-130b	MIRN130B	406920
MIR132	hsa-mir-132	MIRN132	406921
MIR133A1	hsa-mir-133a-1	MIRN133A1	406922
MIR133A1HG	MIR1-2HG		102723167
MIR133A2	hsa-mir-133a-2	MIRN133A2	406923
MIR133B	hsa-mir-133b	MIRN133B	442890
MIR134	hsa-mir-134	MIRN134	406924
MIR135A1	hsa-mir-135-1	MIRN135-1	406925
MIR135A1	hsa-mir-135-1	MIRN135A1	406925
MIR135A1	hsa-mir-135a-1	MIRN135-1	406925
MIR135A1	hsa-mir-135a-1	MIRN135A1	406925
MIR135A2	hsa-mir-135-2	MIRN135-2	406926
MIR135A2	hsa-mir-135-2	MIRN135A2	406926
MIR135A2	hsa-mir-135a-2	MIRN135-2	406926
MIR135A2	hsa-mir-135a-2	MIRN135A2	406926
MIR135B	hsa-mir-135b	MIRN135B	442891
MIR136	hsa-mir-136	MIRN136	406927
MIR137	hsa-mir-137	MIRN137	406928
MIR137	miR-137	MIRN137	406928
MIR137HG			400765
MIR138-1	hsa-mir-138-1	MIRN138-1	406929
MIR138-2	hsa-mir-138-2	MIRN138-2	406930
MIR139	hsa-mir-139	MIRN139	406931
MIR140	hsa-mir-140	MIRN140	406932
MIR141	hsa-mir-141	MIRN141	406933
MIR142	hsa-mir-142	MIRN142	406934
MIR143	hsa-mir-143	MIRN143	406935
MIR144	hsa-mir-144	MIRN144	406936
MIR145	hsa-mir-145	MIRN145	406937
MIR145	MIR-145	MIRN145	406937
MIR146A	hsa-mir-146	MIRN146	406938
MIR146A	hsa-mir-146	MIRN146A	406938
MIR146A	hsa-mir-146a	MIRN146	406938
MIR146A	hsa-mir-146a	MIRN146A	406938
MIR146B	hsa-mir-146b	MIRN146B	574447
MIR147A	hsa-mir-147	MIRN147	406939
MIR147A	hsa-mir-147	MIR147	406939
MIR147B	hsa-mir-147b	MIRN147B	100126311
MIR148A	hsa-mir-148	MIRN148	406940
MIR148A	hsa-mir-148	MIRN148A	406940
MIR148A	hsa-mir-148a	MIRN148	406940
MIR148A	hsa-mir-148a	MIRN148A	406940
MIR148B	hsa-mir-148b	MIRN148B	442892
MIR149	hsa-mir-149	MIRN149	406941
MIR150	hsa-mir-150	MIRN150	406942
MIR151A	hsa-mir-151	MIRN151	442893
MIR151A	hsa-mir-151	MIR151	442893
MIR151B	hsa-mir-151b		100616247
MIR152	hsa-mir-152	MIRN152	406943
MIR153-1	hsa-mir-153-1	MIRN153-1	406944
MIR153-2	hsa-mir-153-2	MIRN153-2	406945
MIR154	hsa-mir-154	MIRN154	406946
MIR155	hsa-mir-155	MIRN155	406947
MIR155HG	BIC	MIRHG2	114614
MIR155HG	NCRNA00172	MIRHG2	114614
MIR181A1	hsa-mir-213	MIRN213	406995
MIR181A1	hsa-mir-213	MIRN181A1	406995
MIR181A1HG			100131234
MIR181A2	hsa-mir-181a	MIRN181A	406954
MIR181A2	hsa-mir-181a	MIRN181A2	406954
MIR181A2HG			100379345
MIR181B1	hsa-mir-181b-1	MIRN181B1	406955
MIR181B2	hsa-mir-181b-2	MIRN181B2	406956
MIR181C	hsa-mir-181c	MIRN181C	406957
MIR181D	hsa-mir-181d	MIRN181D	574457
MIR182	hsa-mir-182	MIRN182	406958
MIR182	miR-182	MIRN182	406958
MIR183	hsa-mir-183	MIRN183	406959
MIR184	hsa-mir-184	MIRN184	406960
MIR185	hsa-mir-185	MIRN185	406961
MIR186	hsa-mir-186	MIRN186	406962
MIR187	hsa-mir-187	MIRN187	406963
MIR188	hsa-mir-188	MIRN188	406964
MIR190A	hsa-mir-190	MIRN190	406965
MIR190A	hsa-mir-190	MIR190	406965
MIR190B	hsa-mir-190b	MIRN190B	100126346
MIR191	hsa-mir-191	MIRN191	406966
MIR192	hsa-mir-192	MIRN192	406967
MIR193A	hsa-mir-193	MIRN193	406968
MIR193A	hsa-mir-193	MIRN193A	406968
MIR193A	hsa-mir-193a	MIRN193	406968
MIR193A	hsa-mir-193a	MIRN193A	406968
MIR193B	hsa-mir-193b	MIRN193B	574455
MIR193BHG	lincNORS		100129781
MIR194-1	hsa-mir-194-1	MIRN194-1	406969
MIR194-2	hsa-mir-194-2	MIRN194-2	406970
MIR194-2HG			105369343
MIR195	hsa-mir-195	MIRN195	406971
MIR196A1	hsa-mir-196-1	MIRN196-1	406972
MIR196A1	hsa-mir-196-1	MIRN196A1	406972
MIR196A1	hsa-mir-196a-1	MIRN196-1	406972
MIR196A1	hsa-mir-196a-1	MIRN196A1	406972
MIR196A2	hsa-mir-196-2	MIRN196-2	406973
MIR196A2	hsa-mir-196-2	MIRN196A2	406973
MIR196A2	hsa-mir-196a-2	MIRN196-2	406973
MIR196A2	hsa-mir-196a-2	MIRN196A2	406973
MIR196B	hsa-mir-196b	MIRN196B	442920
MIR197	hsa-mir-197	MIRN197	406974
MIR198	hsa-mir-198	MIRN198	406975
MIR199A1	hsa-mir-199a-1	MIRN199A1	406976
MIR199A2	hsa-mir-199a-2	MIRN199A2	406977
MIR199B	hsa-mir-199b	MIRN199B	406978
MIR200A	hsa-mir-200a	MIRN200A	406983
MIR200B	hsa-mir-200b	MIRN200B	406984
MIR200C	hsa-mir-200c	MIRN200C	406985
MIR200CHG	U47924.27		105369635
MIR202	hsa-mir-202	MIRN202	574448
MIR202HG			101927671
MIR203A	hsa-mir-203	MIRN203	406986
MIR203A	hsa-mir-203	MIR203	406986
MIR203B	hsa-mir-3545	MIR3545	100616173
MIR204	hsa-mir-204	MIRN204	406987
MIR205	hsa-mir-205	MIRN205	406988
MIR205HG	LINC00510		642587
MIR206	hsa-mir-206	MIRN206	406989
MIR208A	hsa-mir-208	MIRN208	406990
MIR208A	hsa-mir-208	MIRN208A	406990
MIR208A	hsa-mir-208a	MIRN208	406990
MIR208A	hsa-mir-208a	MIRN208A	406990
MIR208B	hsa-mir-208b	MIRN208B	100126336
MIR210	hsa-mir-210	MIRN210	406992
MIR210HG			100506211
MIR211	hsa-mir-211	MIRN211	406993
MIR212	hsa-mir-212	MIRN212	406994
MIR214	hsa-mir-214	MIRN214	406996
MIR215	hsa-mir-215	MIRN215	406997
MIR216A	hsa-mir-216	MIRN216	406998
MIR216A	hsa-mir-216	MIRN216A	406998
MIR216A	hsa-mir-216a	MIRN216	406998
MIR216A	hsa-mir-216a	MIRN216A	406998
MIR216B	hsa-mir-216b	MIRN216B	100126319
MIR217	hsa-mir-217	MIRN217	406999
MIR217	miR-217	MIRN217	406999
MIR217HG	MIR216AHG		104355290
MIR217HG	MIR216BHG		104355290
MIR218-1	hsa-mir-218-1	MIRN218-1	407000
MIR218-2	hsa-mir-218-2	MIRN218-2	407001
MIR219A1	hsa-mir-219-1	MIRN219-1	407002
MIR219A1	hsa-mir-219-1	MIR219-1	407002
MIR219A2	hsa-mir-219-2	MIRN219-2	407003
MIR219A2	hsa-mir-219-2	MIR219-2	407003
MIR219B	hsa-mir-2964a	MIR2964A	100616335
MIR220A	hsa-mir-220	MIRN220	
MIR220A	hsa-mir-220	MIRN220A	
MIR220B	hsa-mir-220b	MIRN220B	
MIR220C	hsa-mir-220c	MIRN220C	
MIR221	hsa-mir-221	MIRN221	407006
MIR222	hsa-mir-222	MIRN222	407007
MIR222HG	Lnc-Ang362		104457406
MIR223	hsa-mir-223	MIRN223	407008
MIR223HG	linc-223		115891964
MIR224	hsa-mir-224	MIRN224	407009
MIR296	hsa-mir-296	MIRN296	407022
MIR297	hsa-mir-297	MIRN297	100126354
MIR298	hsa-mir-298	MIRN298	100126296
MIR299	hsa-mir-299	MIRN299	407023
MIR300	hsa-mir-300	MIRN300	100126297
MIR301A	hsa-mir-301	MIRN301	407027
MIR301A	hsa-mir-301	MIRN301A	407027
MIR301A	hsa-mir-301a	MIRN301	407027
MIR301A	hsa-mir-301a	MIRN301A	407027
MIR301B	hsa-mir-301b	MIRN301B	100126318
MIR302A	hsa-mir-302	MIRN302	407028
MIR302A	hsa-mir-302	MIRN302A	407028
MIR302A	hsa-mir-302a	MIRN302	407028
MIR302A	hsa-mir-302a	MIRN302A	407028
MIR302B	hsa-mir-302b	MIRN302B	442894
MIR302C	hsa-mir-302c	MIRN302C	442895
MIR302CHG			109864269
MIR302D	hsa-mir-302d	MIRN302D	442896
MIR302E	hsa-mir-302e	MIRN302E	100313774
MIR302F	hsa-mir-302f	MIRN302F	100302131
MIR320A	hsa-mir-320	MIRN320	407037
MIR320A	hsa-mir-320	MIRN320A	407037
MIR320B1	hsa-mir-320b-1	MIRN320B1	100302117
MIR320B2	hsa-mir-320b-2	MIRN320B2	100313769
MIR320C1	hsa-mir-320c-1	MIRN320C1	100302135
MIR320C2	hsa-mir-320c-2	MIRN320C2	100302195
MIR320D1	hsa-mir-320d-1	MIRN320D1	100313896
MIR320D2	hsa-mir-320d-2	MIRN320D2	100302169
MIR320E	hsa-mir-320e		100422913
MIR323A	hsa-mir-323	MIRN323	442897
MIR323A	hsa-mir-323	MIR323	442897
MIR323B	hsa-mir-323b	MIR453	574410
MIR323B	hsa-mir-323b	MIRN453	574410
MIR323B	hsa-mir-453	MIR453	574410
MIR323B	hsa-mir-453	MIRN453	574410
MIR324	hsa-mir-324	MIRN324	442898
MIR325	hsa-mir-325	MIRN325	442899
MIR325HG	MIR384HG		101928469
MIR326	hsa-mir-326	MIRN326	442900
MIR328	hsa-mir-328	MIRN328	442901
MIR329-1	hsa-mir-329-1	MIRN329-1	574408
MIR329-2	hsa-mir-329-2	MIRN329-2	574409
MIR330	hsa-mir-330	MIRN330	442902
MIR331	hsa-mir-331	MIRN331	442903
MIR335	hsa-mir-335	MIRN335	442904
MIR337	hsa-mir-337	MIRN337	442905
MIR338	hsa-mir-338	MIRN338	442906
MIR339	hsa-mir-339	MIRN339	442907
MIR340	hsa-mir-340	MIRN340	442908
MIR342	hsa-mir-342	MIRN342	442909
MIR345	hsa-mir-345	MIRN345	442910
MIR346	hsa-mir-346	MIRN346	442911
MIR361	hsa-mir-361	MIRN361	494323
MIR362	hsa-mir-362	MIRN362	574030
MIR363	hsa-mir-363	MIRN363	574031
MIR363	MIR-363	MIRN363	574031
MIR365A	hsa-mir-365-1	MIRN365-1	100126355
MIR365A	hsa-mir-365-1	MIR365-1	100126355
MIR365B	hsa-mir-365-2	MIRN365-2	100126356
MIR365B	hsa-mir-365-2	MIR365-2	100126356
MIR367	hsa-mir-367	MIRN367	442912
MIR369	hsa-mir-369	MIRN369	442914
MIR370	hsa-mir-370	MIRN370	442915
MIR371A	hsa-mir-371	MIRN371	442916
MIR371A	hsa-mir-371	MIR371	442916
MIR371B	hsa-mir-371b		100616185
MIR372	hsa-mir-372	MIRN372	442917
MIR373	hsa-mir-373	MIRN373	442918
MIR374A	hsa-mir-374	MIRN374	442919
MIR374A	hsa-mir-374	MIRN374A	442919
MIR374A	hsa-mir-374a	MIRN374	442919
MIR374A	hsa-mir-374a	MIRN374A	442919
MIR374B	hsa-mir-374b	MIRN374B	100126317
MIR374C	hsa-mir-374c		100500807
MIR375	hsa-mir-375	MIRN375	494324
MIR376A1	hsa-mir-376a	MIRN376A	494325
MIR376A1	hsa-mir-376a	MIRN376A1	494325
MIR376A1	hsa-mir-376a-1	MIRN376A	494325
MIR376A1	hsa-mir-376a-1	MIRN376A1	494325
MIR376A2	hsa-mir-376a-2	MIRN376A2	664615
MIR376B	hsa-mir-376b	MIRN376B	574435
MIR376C	hsa-mir-368	MIRN368	442913
MIR376C	hsa-mir-368	MIRN376C	442913
MIR376C	hsa-mir-376c	MIRN368	442913
MIR376C	hsa-mir-376c	MIRN376C	442913
MIR377	hsa-mir-377	MIRN377	494326
MIR378A	hsa-mir-378	MIRN378	494327
MIR378A	hsa-mir-378	MIR378	494327
MIR378B	hsa-mir-378b		100422933
MIR378C	hsa-mir-378c		100422867
MIR378D1	hsa-mir-378d-1		100616201
MIR378D2	hsa-mir-378d-2		100616169
MIR378D2HG			114515521
MIR378E	hsa-mir-378e		100616498
MIR378F	hsa-mir-378f		100616492
MIR378G	hsa-mir-378g		100616321
MIR378H	hsa-mir-378h		100616306
MIR378I	hsa-mir-378i		100616259
MIR378J	hsa-mir-378j		102465136
MIR379	hsa-mir-379	MIRN379	494328
MIR380	hsa-mir-380	MIRN380	494329
MIR381	hsa-mir-381	MIRN381	494330
MIR381HG	NCRNA00225	C14orf89	378881
MIR382	hsa-mir-382	MIRN382	494331
MIR383	hsa-mir-383	MIRN383	494332
MIR384	hsa-mir-384	MIRN384	494333
MIR409	hsa-mir-409	MIRN409	574413
MIR410	hsa-mir-410	MIRN410	574434
MIR411	hsa-mir-411	MIRN411	693121
MIR412	hsa-mir-412	MIRN412	574433
MIR421	hsa-mir-421	MIRN421	693122
MIR422A	hsa-mir-422a	MIRN422A	494334
MIR423	hsa-mir-423	MIRN423	494335
MIR424	hsa-mir-424	MIRN424	494336
MIR425	hsa-mir-425	MIRN425	494337
MIR429	hsa-mir-429	MIRN429	554210
MIR431	hsa-mir-431	MIRN431	574038
MIR432	hsa-mir-432	MIRN432	574451
MIR433	hsa-mir-433	MIRN433	574034
MIR448	hsa-mir-448	MIRN448	554212
MIR449A	hsa-mir-449	MIRN449	554213
MIR449A	hsa-mir-449	MIRN449A	554213
MIR449A	hsa-mir-449a	MIRN449	554213
MIR449A	hsa-mir-449a	MIRN449A	554213
MIR449B	hsa-mir-449b	MIRN449B	693123
MIR449C	hsa-mir-449c		100313923
MIR450A1	hsa-mir-450	MIRN450	554214
MIR450A1	hsa-mir-450	MIRN450-1	554214
MIR450A1	hsa-mir-450	MIRN450A1	554214
MIR450A1	hsa-mir-450-1	MIRN450	554214
MIR450A1	hsa-mir-450-1	MIRN450-1	554214
MIR450A1	hsa-mir-450-1	MIRN450A1	554214
MIR450A1	hsa-mir-450a-1	MIRN450	554214
MIR450A1	hsa-mir-450a-1	MIRN450-1	554214
MIR450A1	hsa-mir-450a-1	MIRN450A1	554214
